id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier,playerId,playerName,assist,keyPass,Squad,Position
2822774495,560,43,2,71,14,b4fbmos00gxtk8qnaqsm392p5,1,0.0,0.0,2025-06-15T03:38:33.650Z,2025-06-15T03:42:39Z,"[{'id': 5771868681, 'qualifierId': 56, 'value': 'Back'}, {'id': 5771868679, 'qualifierId': 94, 'value': '0'}, {'id': 5771874027, 'qualifierId': 144, 'value': '10'}]",1p3bwk03ay87hp2nwrl3tfxwq,K. Kurtz,,,North Carolina Courage,Away
2822775643,644,61,2,71,14,6hbfgdczbi3yg4sdpqgtu6s,1,96.4,46.9,2025-06-15T03:38:34.341Z,2025-06-15T03:43:27Z,"[{'id': 5771874683, 'qualifierId': 56, 'value': 'Center'}, {'id': 5771874933, 'qualifierId': 228}]",dfeohozpw604y5jbu01u1dkkq,A. Thompson,,,Angel City,Home
2822774505,561,49,2,71,15,b4fbmos00gxtk8qnaqsm392p5,1,9.9,57.9,2025-06-15T03:38:34.963Z,2025-06-15T03:38:35Z,[],1p3bwk03ay87hp2nwrl3tfxwq,K. Kurtz,,,North Carolina Courage,Away
2822774543,562,1,2,71,18,b4fbmos00gxtk8qnaqsm392p5,0,9.9,59.4,2025-06-15T03:38:38.372Z,2025-06-15T03:38:41Z,"[{'id': 5771868935, 'qualifierId': 141, 'value': '86.3'}, {'id': 5771868933, 'qualifierId': 140, 'value': '56.4'}, {'id': 5771868929, 'qualifierId': 155}, {'id': 5771868939, 'qualifierId': 213, 'value': '0.36'}, {'id': 5771868937, 'qualifierId': 212, 'value': '52.1'}, {'id': 5771868941, 'qualifierId': 1}, {'id': 5771868931, 'qualifierId': 56, 'value': 'Left'}]",1p3bwk03ay87hp2nwrl3tfxwq,K. Kurtz,,,North Carolina Courage,Away
2822774553,616,49,2,71,24,6hbfgdczbi3yg4sdpqgtu6s,1,46.8,17.0,2025-06-15T03:38:43.770Z,2025-06-15T03:38:43Z,[],etdam0sfwiphiwykieovlsyy1,S. Gorden,,,Angel City,Home
2822774575,617,1,2,71,24,6hbfgdczbi3yg4sdpqgtu6s,1,46.8,17.0,2025-06-15T03:38:44.003Z,2025-06-15T03:38:50Z,"[{'id': 5771869101, 'qualifierId': 140, 'value': '15.3'}, {'id': 5771869103, 'qualifierId': 141, 'value': '57.2'}, {'id': 5771869105, 'qualifierId': 212, 'value': '42.9'}, {'id': 5771869109, 'qualifierId': 1}, {'id': 5771869099, 'qualifierId': 56, 'value': 'Back'}, {'id': 5771869107, 'qualifierId': 213, 'value': '2.45'}]",etdam0sfwiphiwykieovlsyy1,S. Gorden,,,Angel City,Home
2822774599,618,1,2,71,31,6hbfgdczbi3yg4sdpqgtu6s,1,18.7,54.6,2025-06-15T03:38:50.756Z,2025-06-15T03:38:55Z,"[{'id': 5771869211, 'qualifierId': 140, 'value': '24.5'}, {'id': 5771869213, 'qualifierId': 141, 'value': '27.1'}, {'id': 5771869215, 'qualifierId': 212, 'value': '19.7'}, {'id': 5771869209, 'qualifierId': 56, 'value': 'Back'}, {'id': 5771869217, 'qualifierId': 213, 'value': '5.03'}]",lg9muzm3sbiijicsik53m3je,A. Anderson,,,Angel City,Home
2822774605,619,1,2,71,36,6hbfgdczbi3yg4sdpqgtu6s,1,26.0,26.8,2025-06-15T03:38:55.635Z,2025-06-15T03:38:56Z,"[{'id': 5771869255, 'qualifierId': 56, 'value': 'Back'}, {'id': 5771869261, 'qualifierId': 212, 'value': '10.1'}, {'id': 5771869259, 'qualifierId': 141, 'value': '20.3'}, {'id': 5771869257, 'qualifierId': 140, 'value': '34.7'}, {'id': 5771869263, 'qualifierId': 213, 'value': '5.83'}]",etdam0sfwiphiwykieovlsyy1,S. Gorden,,,Angel City,Home
2822774621,620,1,2,71,37,6hbfgdczbi3yg4sdpqgtu6s,1,34.9,20.3,2025-06-15T03:38:56.899Z,2025-06-15T03:39:00Z,"[{'id': 5771869343, 'qualifierId': 140, 'value': '28.5'}, {'id': 5771869341, 'qualifierId': 56, 'value': 'Back'}, {'id': 5771869345, 'qualifierId': 141, 'value': '27.6'}, {'id': 5771869347, 'qualifierId': 212, 'value': '8.4'}, {'id': 5771869349, 'qualifierId': 213, 'value': '2.51'}]",6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,Angel City,Home
2822774633,621,1,2,71,40,6hbfgdczbi3yg4sdpqgtu6s,1,32.0,31.3,2025-06-15T03:39:00.483Z,2025-06-15T03:39:02Z,"[{'id': 5771869419, 'qualifierId': 213, 'value': '1.86'}, {'id': 5771869417, 'qualifierId': 212, 'value': '17.1'}, {'id': 5771869411, 'qualifierId': 56, 'value': 'Back'}, {'id': 5771869413, 'qualifierId': 140, 'value': '27.4'}, {'id': 5771869415, 'qualifierId': 141, 'value': '55.4'}]",etdam0sfwiphiwykieovlsyy1,S. Gorden,,,Angel City,Home
2822774655,622,1,2,71,43,6hbfgdczbi3yg4sdpqgtu6s,1,27.7,55.4,2025-06-15T03:39:02.803Z,2025-06-15T03:39:06Z,"[{'id': 5771869521, 'qualifierId': 56, 'value': 'Back'}, {'id': 5771869525, 'qualifierId': 141, 'value': '31.2'}, {'id': 5771869523, 'qualifierId': 140, 'value': '30.2'}, {'id': 5771869527, 'qualifierId': 212, 'value': '16.7'}, {'id': 5771869529, 'qualifierId': 213, 'value': '4.87'}]",6opd7nuh51c7p6pn6w04yuntg,M. Reid,,,Angel City,Home
2822774657,623,61,2,71,46,6hbfgdczbi3yg4sdpqgtu6s,1,30.2,31.2,2025-06-15T03:39:06.467Z,2025-06-15T03:39:06Z,"[{'id': 5771869537, 'qualifierId': 56, 'value': 'Back'}]",etdam0sfwiphiwykieovlsyy1,S. Gorden,,,Angel City,Home
